CLIENT ID,CLIENT_SEGMENT,AVG CONSO,AVG BASKET SIZE,RECEIVED_COMMUNICATION
24412475,2,"84,17","336,67",0
24412761,2,"70,83","212,5",0
24412802,3,"33,33",200,0
24413028,1,"167,25","200,7",0
24413034,4,25,100,0
24413041,1,"140,58","210,88",0
24413100,1,"66,67","61,54",0
24413196,2,"65,83","263,33",0
24413276,1,"158,08",271,0
24413682,3,"45,83","137,5",0
24413743,4,"12,5",150,0
24413812,5,"4,17",50,0
24413828,5,"8,33",50,0
24413850,3,"37,5",225,0
24413859,5,"3,33",40,0
24413919,6,"233,33",350,0
24413929,1,"120,83","207,14",0
24413988,1,"83,33","166,67",0
24414046,1,"191,67","191,67",0
24414112,4,"20,83","83,33",0
24414407,4,"28,75",115,0
24414474,6,"84,33","202,4",0
24414592,5,"11,67","46,67",0
24414649,3,"43,33","173,33",0
24414784,5,"1,67",20,0
24414894,5,"8,33",100,0
24415124,3,"51,67","88,57",0
24415172,5,"7,5",30,0
24415283,1,130,"222,86",0
24415351,3,"33,33","133,33",0
24415353,1,105,210,0
24415401,2,"83,33",500,0
24415447,3,"34,17","102,5",0
24415449,2,"66,67","266,67",0
24415879,2,"83,33",200,0
24416138,3,50,200,0
24416472,3,"88,33","117,78",0
24416688,1,150,200,0
24416898,2,"91,67","366,67",0
24416987,6,75,300,0
24417246,4,"8,33",100,0
24417328,1,"138,08","184,11",0
24417520,2,"66,67",200,0
24417934,1,"217,25","434,5",0
24418126,3,"30,83","123,33",0
24418243,4,"12,5",150,0
24418285,2,"58,33",140,0
24418320,4,"16,67",100,0
24418363,6,"8,33",100,0
24418406,5,"2,5",30,0
24418439,2,"68,92","165,4",0
24418647,4,"29,17","116,67",0
24418715,2,"96,25",231,0
24418819,1,"230,42","276,5",0
24418996,1,100,200,0
24419046,5,"11,67",35,0
24419220,6,"104,17",250,0
24419335,5,"4,17",50,0
24419494,2,"66,67",160,0
24419554,3,25,150,0
24419579,3,25,150,0
24419648,4,"16,67",200,0
24419774,5,5,60,0
24419813,3,"26,67",160,0
24419816,6,"10,83",65,0
24419945,5,"8,33",50,0
24420045,4,"16,67",200,0
24420093,1,"97,92","146,88",0
24420134,3,25,300,0
24420475,2,50,200,0
24420547,1,"147,5","252,86",0
24420862,6,"39,17","67,14",0
24420892,3,"44,17","75,71",0
24420902,3,"38,08","152,33",0
24421002,3,"48,33","72,5",0
24421021,1,"63,33","126,67",0
24421133,3,"37,92","227,5",0
24421212,5,"3,33",40,0
24421352,3,"33,92","203,5",0
24421385,4,"28,33","113,33",0
24421458,5,"2,5",30,0
24421494,2,"41,67",250,0
24421513,1,"63,75","127,5",0
24421648,1,"154,75","232,13",0
24421710,4,"16,67",200,0
24421731,4,"9,17",110,0
24421787,4,"14,17","56,67",0
24421817,2,"104,58",251,0
24421831,4,"21,67","86,67",0
24421848,4,"16,67",200,0
24421905,5,"12,5",75,0
24421959,2,"116,67","466,67",0
24422155,6,"33,33","133,33",0
24422277,3,"41,42","55,22",0
24422318,5,"2,5",30,0
24422369,3,40,240,0
24422551,5,"6,67",80,0
24422592,3,30,180,0
24422803,4,"29,17","43,75",0
24422816,4,"43,33",65,0
24422830,5,"8,33",100,0
24422962,4,"29,17","58,33",0
24423028,4,"19,17",115,0
24423149,4,"16,67",200,0
24423196,4,"16,67",200,0
24423219,1,100,200,0
24423443,5,"1,67",20,0
24423680,4,"22,08","132,5",0
24423706,3,"34,58","207,5",0
24423717,1,"79,17","86,36",0
24423763,4,"31,67",76,0
24423872,6,"4,17",50,0
24423963,2,"55,33","221,33",0
24424123,2,"73,08","292,33",0
24424165,3,"37,92","151,67",0
24424191,4,"17,08",205,0
24424239,4,"12,5",150,0
24424359,4,"15,83",95,0
24424366,3,"31,67","63,33",0
24424415,5,"2,5",30,0
24424588,4,"16,67",100,0
24424749,4,"18,33",44,0
24424844,3,50,150,0
24424855,4,"16,67",100,0
24424860,4,10,120,0
24424880,4,"4,17",50,0
24425005,3,"46,67","93,33",0
24425076,3,55,110,0
24425182,1,"329,75","565,29",0
24425250,4,"26,67","106,67",0
24425286,4,"29,17","38,89",0
24425331,4,"12,5",150,0
24425421,6,"33,33",200,0
24425524,1,"81,67","108,89",0
24425626,5,"3,33",40,0
24425731,1,"75,42","100,56",0
24425967,3,"72,5","108,75",0
24426014,2,110,264,0
24426041,5,"10,83","43,33",0
24426076,2,"70,83",425,0
24426106,2,75,225,0
24426390,1,"198,33","297,5",0
24426707,5,"4,17",50,0
24426715,5,"3,33",40,0
24426784,2,"110,83","332,5",0
24426791,2,125,500,0
24426801,4,"29,17",70,0
24426977,2,50,200,0
24426994,4,"29,17",175,0
24427046,4,"2,5",30,0
24427105,2,"54,17","216,67",0
24427284,3,"33,33",100,0
24427399,4,"8,33",100,0
24427711,1,"81,83","163,67",0
24427798,1,"118,33","236,67",0
24427821,4,"16,67",100,0
24427860,3,"33,33",200,0
24428019,6,"146,42",251,0
24428028,1,"144,17","288,33",0
24428186,3,"29,17",350,0
24428227,2,"92,08",221,0
24428337,2,100,400,0
24428428,1,"94,17","161,43",0
24428730,1,"253,08","276,09",0
24428754,1,"58,33",100,0
24428771,3,"33,33",100,0
24428782,1,"133,33",200,0
24428933,3,50,50,0
24428939,6,141,"241,71",0
24429259,3,"54,17","162,5",0
24429402,1,"204,75","245,7",0
24429480,2,"103,33",310,0
24429484,2,"71,42","214,25",0
24429567,4,"4,17",50,0
24429628,4,20,120,0
24429858,3,"44,17","75,71",0
24430060,6,"179,17",430,0
24430061,2,"66,67",200,0
24430186,5,"6,67",40,0
24430409,4,"29,17",175,0
24430623,3,35,140,0
24430943,4,20,240,0
24431103,1,"111,67","111,67",0
24431181,4,"12,5",50,0
24431198,4,"28,33","42,5",0
24431234,5,"8,33",100,0
24431310,3,"36,67","31,43",0
24431324,2,"91,67",220,0
24431339,3,"88,33",106,0
24431391,3,"33,33",100,0
24431462,3,"44,17","176,67",0
24431646,1,110,88,0
24431978,1,"95,83","191,67",0
24432009,4,"24,17",145,0
24432090,5,5,60,0
24432246,2,"58,33","233,33",0
24432255,1,"179,17","268,75",0
24432297,3,"16,67",200,0
24432315,2,25,300,0
24432383,3,"49,17",59,0
24432876,5,5,30,0
24433214,4,25,100,0
24433272,6,"29,17",175,0
24433318,5,"5,83",70,0
24433490,6,"20,83","83,33",0
24433580,3,50,200,0
24433620,1,"116,67",200,0
24433729,2,"71,25",171,0
24433918,3,"20,83",250,0
24434110,4,"19,17","76,67",0
24434180,5,5,30,0
24434189,1,"118,33","129,09",0
24434234,4,"29,17","87,5",0
24434318,3,"33,75","202,5",0
24434412,4,"8,33",100,0
24434450,5,"6,67",80,0
24434533,3,"37,5",150,0
24434689,2,"137,5","412,5",0
24434979,1,"90,83","121,11",0
24434999,4,10,120,0
24435108,2,"91,67",220,0
24435248,6,"104,17","208,33",0
24435249,4,15,36,0
24435281,2,75,300,0
24435298,2,"66,67","266,67",0
24435387,4,"27,5",165,0
24435537,1,"300,58","257,64",0
24435588,5,"4,17",50,0
24435605,6,50,300,0
24435644,5,"5,83",70,0
24435698,2,"91,67",220,0
24435750,6,25,100,0
24435754,6,"279,75","258,23",0
24435831,5,"8,33",100,0
24436073,3,55,165,0
24436516,2,"83,33",200,0
24436696,5,"8,33",100,0
24436927,3,"33,33",200,0
24436980,1,126,189,0
24437067,3,25,150,0
24437071,5,"4,17",50,0
24437136,4,"4,17",50,0
24437370,4,40,"43,64",0
24437424,3,"29,17",175,0
24437502,1,"129,17","172,22",0
24437566,6,"83,33",200,0
24437674,2,"83,33",200,0
24437893,2,50,200,0
24437955,1,"94,17","125,56",0
24437991,2,"33,33",200,0
24438359,5,"9,17",55,0
24438692,3,"42,08","168,33",0
24438706,5,"5,83",70,0
24438824,1,150,200,0
24438946,2,"16,67",200,0
24439189,3,35,105,0
24439248,2,"66,67",400,0
24439259,1,"133,33",200,0
24439266,3,50,150,0
24439388,4,"25,83","103,33",0
24439466,3,"16,67",200,0
24439515,4,"20,83","83,33",0
24439702,5,"8,33",100,0
24439820,2,"53,33",320,0
24439876,1,175,"190,91",0
24440125,5,10,30,0
24440255,2,"79,58","238,75",0
24440506,4,"24,17",58,0
24440581,1,"91,67",100,0
24440721,2,"58,33",350,0
24440767,2,"84,17","252,5",0
24440840,3,50,200,0
24440910,1,110,"188,57",0
24440946,3,"33,33","133,33",0
24440962,5,"8,33",100,0
24441094,1,"77,08","154,17",0
24441228,5,"5,83",35,0
24441405,6,25,100,0
24441534,1,"133,92","229,57",0
24441554,1,"258,33","387,5",0
24441611,3,55,55,0
24441648,1,"129,17","119,23",0
24441668,3,"36,67","146,67",0
24441960,3,50,200,0
24441984,2,105,420,0
24442123,1,"240,83","192,67",0
24442154,2,"70,83",425,0
24442172,3,"33,92","203,5",0
24442217,1,"94,17","141,25",0
24442244,2,"83,33","333,33",0
24442411,3,"16,67",200,0
24442812,1,120,144,0
24442937,2,"91,67",550,0
24443427,1,"79,58","159,17",0
24443538,3,"41,67","83,33",0
24443668,5,"6,67",40,0
24443736,4,"29,17",175,0
24443874,2,75,300,0
24443884,5,"8,33",25,0
24443895,1,85,"127,5",0
24443927,5,"8,33",100,0
24444028,2,"33,33",200,0
24444188,4,"8,33",100,0
24444320,3,"12,5",150,0
24444351,1,"113,33","113,33",0
24444413,2,"95,83",230,0
24444593,2,100,240,0
24444595,5,"8,33",100,0
24444676,4,"13,33",160,0
24444702,2,50,200,0
24444740,2,"66,67",200,0
24444775,1,"137,5","206,25",0
24444899,4,"16,67",100,0
24444937,4,"6,67",80,0
24445041,3,"16,67",200,0
24445253,2,"36,67",220,0
24445337,4,"4,17",50,0
24445437,4,"29,17","116,67",0
24445496,3,40,120,0
24445560,2,100,600,0
24445599,5,"4,17",50,0
24445712,2,"83,33",200,0
24445809,2,"82,08",197,0
24445880,5,"8,33",100,0
24445940,6,"183,33",200,0
24445973,4,"9,17",110,0
24446048,4,"8,33",50,0
24446092,4,"32,5",130,0
24446180,3,"18,92",227,0
24446203,4,"9,17",55,0
24446236,1,"202,25","220,64",0
24446465,1,"100,58","201,17",0
24446502,4,"16,67",100,0
24446582,4,"16,67",100,0
24446600,3,55,110,0
24446672,4,25,100,0
24446708,2,50,300,0
24446738,2,75,225,0
24446752,4,"25,58","153,5",0
24446784,2,"58,33","233,33",0
24446897,4,"8,33",100,0
24446941,5,"8,33",100,0
24447026,6,"125,58","376,75",0
24447059,6,200,480,0
24447061,4,"14,17",85,0
24447312,6,"179,17","537,5",0
24447499,5,"12,5",150,0
24447522,4,"16,67",200,0
24447764,1,"83,75","111,67",0
24447945,1,"67,5",135,0
24448120,1,75,100,0
24448211,4,"18,33",220,0
24448432,3,"29,17",175,0
24448700,4,25,100,0
24448752,2,"112,5","337,5",0
24448758,3,"33,92","203,5",0
24448805,1,"141,67","212,5",0
24448927,4,"12,5",50,0
24448973,3,25,150,0
24449030,2,"87,5","262,5",0
24449122,1,"183,33",200,0
24449164,3,25,300,0
24449247,2,"82,5",495,0
24449302,3,25,300,0
24449470,4,"4,17",50,0
24449757,2,"75,42",181,0
24449782,3,35,84,0
24449825,4,25,150,0
24450442,2,"58,75","176,25",0
24450568,1,"158,33","316,67",0
24450772,4,"1,67",20,0
24450919,4,"12,5",150,0
24451031,4,"11,67",70,0
24451165,4,"8,75","52,5",0
24451218,3,"33,33",100,0
24451317,1,"242,25","207,64",0
24451362,1,"89,17","118,89",0
24451441,5,"13,08",157,0
24451475,4,5,60,0
24451541,2,"76,67",184,0
24451585,3,"57,25","114,5",0
24451641,3,"49,17",118,0
24451669,5,"2,5",30,0
24451752,1,"96,83","89,38",0
24451777,2,"26,67",320,0
24451822,6,"33,33","133,33",0
24451903,3,"37,5",225,0
24452052,4,"22,25",89,0
24452099,4,"16,67",100,0
24452117,5,"8,33",100,0
24452205,5,"7,5",90,0
24452218,3,"30,83","123,33",0
24452277,4,"18,33",220,0
24452362,2,75,450,0
24452475,6,125,750,0
24452628,1,150,200,0
24452634,4,"23,33",140,0
24452709,3,"59,17","101,43",0
24452818,5,"8,33",100,0
24452837,5,"7,5",45,0
24452976,4,"16,67","33,33",0
24453109,2,"75,58","302,33",0
24453120,1,"129,17","193,75",0
24453124,2,"62,5",250,0
24453152,4,"16,67",200,0
24453182,3,"37,5",225,0
24453281,1,"229,75","196,93",0
24453288,1,"145,83",250,0
24453300,4,"25,83",155,0
24453372,5,"6,67",80,0
24453420,6,"67,25","403,5",0
24453550,6,"304,75","365,7",0
24453577,2,"41,67",250,0
24453717,4,"8,33",100,0
24453929,1,90,180,0
24453937,2,"116,67","466,67",0
24453959,5,"8,33",100,0
24454038,4,"15,83","31,67",0
24454082,3,"38,5",154,0
24454192,6,"33,33",400,0
24454221,3,"33,33",200,0
24454309,5,"4,17",50,0
24454328,2,"70,83",170,0
24454336,4,"29,17","116,67",0
24454376,2,"58,33","233,33",0
24454486,6,"238,08","476,17",0
24454488,4,"16,67",200,0
24454865,3,30,120,0
24455360,2,"41,67",250,0
24455511,3,"66,67","114,29",0
24455530,3,"33,33",200,0
24455581,1,"113,08","226,17",0
24455641,6,"37,5",225,0
24455859,3,"29,17",175,0
24455880,1,"91,25","156,43",0
24455886,2,"66,67",200,0
24455961,1,"116,67",200,0
24456108,1,"75,83","151,67",0
24456188,3,"42,5",85,0
24456199,4,"8,33",100,0
24456336,4,"10,83",65,0
24456485,2,75,180,0
24456490,1,"204,75","153,56",0
24456607,2,"93,33",280,0
24456709,1,"137,5","206,25",0
24456726,3,"43,75","87,5",0
24456764,1,"63,33","126,67",0
24456860,5,"0,83",10,0
24456904,2,75,450,0
24456920,5,"1,67",20,0
24456926,5,"0,83",10,0
24457048,3,55,132,0
24457232,4,"12,5",75,0
24457251,1,"104,17","208,33",0
24457271,3,"54,75","164,25",0
24457438,3,25,300,0
24457667,3,"33,33",200,0
24457887,3,"34,17","68,33",0
24457902,6,25,150,0
24457928,1,"75,83",65,0
24457993,5,"4,17",50,0
24458124,2,"62,5","187,5",0
24458172,1,"179,17","307,14",0
24458425,4,"23,33",140,0
24458465,3,"20,83",250,0
24458701,3,25,300,0
24458872,2,75,450,0
24458880,4,"25,83",62,0
24458912,1,"120,83","241,67",0
24459095,3,"21,67",130,0
24459148,3,50,200,0
24459173,1,100,"171,43",0
24459184,2,50,200,0
24459283,1,"166,67","285,71",0
24459306,3,"15,83",190,0
24459383,3,"37,5",90,0
24459432,5,"1,67",20,0
24459490,2,"79,17","237,5",0
24459568,1,125,"214,29",0
24459760,4,"18,33",110,0
24459819,4,"16,67",200,0
24459875,2,"58,33",175,0
24460141,1,"131,67","225,71",0
24460147,2,"54,58","218,33",0
24460709,3,"39,17",94,0
24460840,3,"38,08","114,25",0
24460859,4,25,150,0
24460873,2,"83,75",201,0
24461081,2,"58,33",175,0
24461121,4,"16,67",200,0
24461402,4,"26,67",80,0
24461561,6,"63,33",380,0
24461660,2,"111,83","447,33",0
24461713,4,"12,5",150,0
24461716,4,"23,33",35,0
24461910,3,"45,83",110,0
24461946,2,"133,33","533,33",0
24462036,5,"4,17",50,0
24462058,3,"12,5",150,0
24462195,1,"97,5",90,0
24462245,2,85,204,0
24462569,6,"18,33",110,0
24462588,1,"95,83","164,29",0
24462758,3,"41,67","166,67",0
24462843,5,"0,83",10,0
24462948,3,"37,5",225,0
24462969,1,80,160,0
24463002,4,"21,67","86,67",0
24463042,1,"133,08","266,17",0
24463095,6,"16,67",200,0
24463168,4,"13,33",160,0
24463192,3,"30,42","182,5",0
24463374,5,"3,33",20,0
24463385,4,25,300,0
24463469,3,"63,33","108,57",0
24464088,5,"10,83",65,0
24464156,1,"108,33","216,67",0
24464298,4,"16,67",50,0
24464347,5,"3,33",40,0
24464483,2,100,600,0
24464511,1,"137,5","206,25",0
24464577,4,"8,33",100,0
24464709,3,"48,33","44,62",0
24464922,4,"25,83","103,33",0
24464955,3,50,200,0
24464966,1,"66,67","114,29",0
24464968,5,"8,33",50,0
24464969,4,"15,83",95,0
24464991,2,"33,33",200,0
24465122,6,"33,33",400,0
24465192,4,"24,17","36,25",0
24465261,2,"33,33",200,0
24465521,3,"29,17",175,0
24465636,4,"12,5",150,0
24465730,2,"84,17",202,0
24466002,3,"42,83",257,0
24466155,3,"23,33",140,0
24466293,4,"8,33",100,0
24466401,5,5,60,0
24466408,1,"136,67",82,0
24466437,3,"41,67","166,67",0
24466438,2,"130,83",314,0
24466441,1,100,200,0
24466533,1,"163,67","163,67",0
24466671,4,10,120,0
24466687,3,"50,42","201,67",0
24466768,2,125,300,0
24466966,3,"33,33",200,0
24467087,3,"42,25","126,75",0
24467311,4,"8,33",100,0
24467629,5,"8,33",100,0
24467695,1,"96,67","193,33",0
24467710,3,"41,67",250,0
24467763,4,"16,67",100,0
24467789,4,"0,83",10,0
24467828,6,"2,5",30,0
24467918,1,"99,17","91,54",0
24467929,1,"109,17","100,77",0
24468153,4,"16,67",100,0
24468264,6,"79,75",319,0
24468289,2,"129,17",310,0
24468344,4,"15,83",95,0
24468528,6,"41,67",250,0
24468840,3,"29,75","178,5",0
24468878,1,"117,25",201,0
24468929,3,25,300,0
24468998,1,"127,5","191,25",0
24469017,3,"37,5",75,0
24469073,4,"28,33",85,0
24469427,5,5,60,0
24469445,5,"3,33",40,0
24469545,2,50,300,0
24469741,1,"82,5",165,0
24470055,5,"1,67",20,0
24470114,2,"83,33",250,0
24470195,3,"37,5",150,0
24470290,2,"66,67",200,0
24470427,2,"100,83","302,5",0
24471251,2,"58,33","233,33",0
24471292,4,"12,5",150,0
24471311,4,"12,5",75,0
24471391,2,50,200,0
24471536,4,"18,33",110,0
24471666,2,"95,83",230,0
24471697,1,"183,33","157,14",0
24471774,1,"166,67",250,0
24471939,2,"83,33",200,0
24471941,3,"51,67",62,0
24472036,1,"358,33","537,5",0
24472226,5,"8,33",100,0
24472300,3,"33,92","203,5",0
24472315,4,"17,5",70,0
24472388,3,"29,17",175,0
24472455,4,"32,5","97,5",0
24472599,5,"8,33",100,0
24472729,4,"16,67",200,0
24472910,2,"142,25","426,75",0
24472948,5,"4,17",50,0
24472949,2,"83,33",200,0
24472966,4,"23,33","93,33",0
24473007,2,"41,67",250,0
24473112,1,"104,17","208,33",0
24473226,4,"29,17","87,5",0
24473266,3,35,84,0
24473433,4,"16,67",200,0
24473556,6,"179,17","537,5",0
24473743,2,"70,83","283,33",0
24473749,3,"33,33",200,0
24473809,2,125,300,0
24473848,4,"31,67",95,0
24473984,3,"16,67",200,0
24474131,3,"33,33",200,0
24474138,3,"38,08","228,5",0
24474178,4,"6,67",80,0
24474265,4,"13,08",157,0
24474400,4,"20,83",125,0
24474421,5,"5,83",35,0
24474464,4,"5,83",70,0
24474470,4,"20,83",125,0
24474681,5,"4,17",50,0
24474816,2,"141,67",425,0
24474895,2,"87,5",210,0
24474921,2,"121,25","363,75",0
24474973,1,"74,17","55,63",0
24475172,2,"62,5",250,0
24475309,1,125,250,0
24475344,1,"91,67",100,0
24475357,4,20,240,0
24475487,4,"12,5",150,0
24475608,3,55,"94,29",0
24475641,2,"16,67",200,0
24475649,3,"42,5",102,0
24475845,3,25,300,0
24475854,3,"45,83","91,67",0
24475864,3,25,300,0
24476109,6,"241,67",580,0
24476133,1,"79,58","119,38",0
24476170,2,"72,5",290,0
24476335,5,"2,5",30,0
24476525,1,"118,08","128,82",0
24476826,2,"64,08","192,25",0
24476845,4,20,48,0
24477110,1,"113,92","195,29",0
24477127,2,76,"182,4",0
24477147,6,"1116,67",1675,0
24477178,1,"82,5",90,0
24477211,4,"6,67",80,0
24477238,3,"44,17","176,67",0
24477241,4,"8,33",100,0
24477296,1,"61,67","123,33",0
24477757,4,"23,33","93,33",0
24477759,3,"54,17","216,67",0
24477773,3,"34,17","102,5",0
24477918,3,25,300,0
24477960,6,"133,92","229,57",0
24478087,1,"129,17","172,22",0
24478171,2,"56,67","226,67",0
24478200,5,"12,5",75,0
24478290,4,"25,83",62,0
24478465,3,25,300,0
24478635,5,10,40,0
24478639,2,"87,5",350,0
24478713,3,"44,17",106,0
24478843,4,30,180,0
24478987,4,"27,5","82,5",0
24479004,2,"20,83",250,0
24479266,1,"141,67","212,5",0
24479285,3,"51,42","123,4",0
24479326,2,"125,58","376,75",0
24479366,4,"4,17",50,0
24480056,3,"41,67",250,0
24480166,1,250,"103,45",0
24480213,3,"16,67",200,0
24480540,3,"37,5",150,0
24480613,1,"58,33",100,0
24480625,2,"50,58","202,33",0
24480644,2,"112,5",450,0
24480704,3,40,160,0
24480812,2,50,200,0
24480865,3,"29,17",175,0
24480870,5,"8,33",100,0
24480886,2,"79,17","237,5",0
24480944,3,"33,33",200,0
24480956,1,"154,75","206,33",0
24480968,3,"42,5",102,0
24481232,2,25,300,0
24481270,4,"8,33",100,0
24481400,2,"58,33",140,0
24481442,5,"4,17",50,0
24481489,6,20,240,0
24481497,2,50,200,0
24481631,1,"107,08","214,17",0
24481635,2,50,200,0
24481698,3,"63,75",85,0
24481744,1,"170,83","227,78",0
24481766,3,"50,42","151,25",0
24481846,4,"16,67",100,0
24481946,1,75,150,0
24481990,2,"108,33","433,33",0
24482212,2,"65,83",158,0
24482229,1,80,"137,14",0
24482267,4,"8,33",100,0
24482465,1,"433,92","306,29",0
24482539,3,"37,5",150,0
24483188,2,50,200,0
24483250,4,"13,33","22,86",0
24483326,4,"14,17","56,67",0
24483354,2,"61,67",185,0
24483356,4,"14,58","87,5",0
24483434,5,"10,83","43,33",0
24483441,4,"2,5",30,0
24483788,4,25,100,0
24483815,3,50,200,0
24483963,2,65,156,0
24484048,3,"29,17",175,0
24484057,2,"158,33",380,0
24484092,4,"17,5",210,0
24484201,5,"5,83",35,0
24484236,2,"83,33",250,0
24484255,4,"26,67",64,0
24484275,2,"92,08",221,0
24484520,2,"137,5","412,5",0
24484560,3,"55,58","166,75",0
24484624,4,"8,33",100,0
24484683,5,"12,5",75,0
24484794,4,20,240,0
24484895,4,30,90,0
24485149,6,"66,67",400,0
24485213,1,"158,33","211,11",0
24485215,5,"5,83",35,0
24485253,3,"33,33","133,33",0
24485365,4,15,36,0
24485463,5,"5,83",70,0
24485488,6,"33,33","133,33",0
24485493,2,"58,33","233,33",0
24485582,4,20,60,0
24485662,4,"11,67",70,0
24485761,3,"33,33",400,0
24485819,4,"13,08",157,0
24486064,1,"158,33","211,11",0
24486084,2,"57,25",229,0
24486254,2,50,200,0
24486369,1,"116,67",200,0
24486466,4,"11,67",140,0
24486504,2,100,300,0
24486639,4,"8,33",100,0
24486642,4,"10,83","43,33",0
24486755,4,"30,83","61,67",0
24487030,4,"8,33",100,0
24487201,2,"58,33",175,0
24487216,3,"72,5",87,0
24487239,6,"59,17","101,43",0
24487442,2,"62,5",250,0
24487497,2,"97,08","291,25",0
24487500,6,"83,33",500,0
24487604,4,"4,58",55,0
24487693,4,"19,17",115,0
24487729,3,50,200,0
24487731,5,"4,17",50,0
24487733,5,"2,5",30,0
24488199,1,"58,33","116,67",0
24488227,4,"15,83","63,33",0
24488586,5,"8,33",100,0
24488779,4,"18,33",110,0
24488784,1,"145,83","194,44",0
24488843,3,"50,42","201,67",0
24488903,5,"7,5",45,0
24488964,1,125,250,0
24489052,5,"0,83",10,0
24489131,1,"69,17","69,17",0
24489173,1,"56,67","113,33",0
24489469,1,"93,33",160,0
24489487,5,"8,33",100,0
24489734,3,"38,75","116,25",0
24489753,4,"16,67","66,67",0
24490110,6,"33,33",200,0
24490152,2,"66,67",200,0
24490162,4,"11,67",70,0
24490225,1,"38,33","76,67",0
24490349,2,"83,33",200,0
24490390,1,"117,5",94,0
24490407,3,"61,67","61,67",0
24490461,3,50,300,0
24490546,4,"7,5",90,0
24490776,3,"33,92","203,5",0
24490818,4,"16,67",200,0
24490901,1,"97,25","106,09",0
24491063,3,"33,33",200,0
24491095,4,20,48,0
24491137,2,"62,92","188,75",0
24491233,3,"21,67",130,0
24491245,5,"6,67",80,0
24491543,2,75,450,0
24491622,4,"20,83",125,0
24491701,5,"4,17",50,0
24491744,4,"24,17","96,67",0
24492335,5,"8,33",100,0
24492361,4,25,100,0
24492558,3,45,108,0
24492573,3,"38,33",92,0
24492652,1,"116,67",140,0
24492790,2,50,200,0
24492850,6,"90,83","272,5",0
24493016,4,"20,83",250,0
24493025,3,"37,5",150,0
24493073,3,"32,5",130,0
24493211,2,"87,5","262,5",0
24493226,5,"2,5",30,0
24493490,2,"120,83",290,0
24493662,6,"150,58","225,88",0
24493691,4,"32,5","97,5",0
24493782,1,100,200,0
24493790,5,10,120,0
24493822,2,50,200,0
24493999,3,"33,33",200,0
24494056,2,"91,67",220,0
24494222,4,"28,33","48,57",0
24494430,1,"113,33","113,33",0
24494490,1,195,260,0
24494494,5,"2,5",30,0
24494529,3,"12,5",150,0
24494564,5,5,30,0
24494673,3,25,150,0
24494851,6,"66,67",200,0
24494927,6,"9,17",110,0
24495057,4,"10,83","43,33",0
24495137,2,"66,67","266,67",0
24495169,5,"10,83",65,0
24495340,4,"6,67",80,0
24495601,4,10,120,0
24495621,3,30,120,0
24495658,4,"16,67",100,0
24495860,2,"62,5",250,0
24495937,5,"4,17",50,0
24496019,1,"52,5","78,75",0
24496045,2,75,300,0
24496063,4,"18,33",110,0
24496134,5,"12,5",75,0
24496205,3,50,75,0
24496241,1,"85,83","128,75",0
24496363,4,"8,33",100,0
24496476,2,"62,5",250,0
24496573,4,"27,5","82,5",0
24496608,3,"52,92","211,67",0
24496609,5,"3,33",40,0
24496913,1,"200,58","300,88",0
24497003,1,"133,92","160,7",0
24497040,5,5,60,0
24497101,2,50,200,0
24497179,5,"2,5",30,0
24497309,5,"3,33",40,0
24497444,4,"8,33",100,0
24497470,3,"33,33",200,0
24497523,4,"17,25",207,0
24497709,2,"87,5",210,0
24497774,1,"40,83","81,67",0
24497811,2,"33,33",200,0
